,summary,Wirtschaft,Russland,Politik,Quelle,Wetter,Gesellschaft,Other,Klimawandel,word
aufwärts sag,3.847164498695456,0.8656419824257975,-0.4942833644125853,0.30543715233564894,-0.4305610285008474,-0.2939505181272531,-0.3174664522063513,0.06833479161751127,-0.279559892778678,aufwärts sag
Berlins,4.375091726897571,0.9014096294947586,-0.6228744670408656,0.17684604970736886,-0.5591521311291273,-0.42254162075553314,-0.44605755483463133,-0.06025631101076891,0.29149483508681484,Berlins
sag berlin,3.9958510157959464,0.938038759742616,-0.5322035580599768,0.2675169586882576,-0.46848122214823856,-0.3318707117746444,-0.3553866458537426,0.030414597970119948,-0.3174800864260693,sag berlin
berlin wirtschaft+s+senator,4.639407488860004,1.1617109057244541,-0.6815336430209684,0.11818687372726593,-0.6178113071092304,-0.4812007967356362,-0.5047167308147346,-0.11891548699087202,-0.4668101713870614,berlin wirtschaft+s+senator
Schwarz,3.734800728132167,0.8030152645656422,-0.4646414458894839,0.33507907085875044,-0.40091910997774577,-0.26430859960415165,-0.2878245336832499,0.09797671014061281,-0.24991797425557646,Schwarz
wirtschaft+s+senator schwarz,3.734800728132167,0.8030152645656422,-0.4646414458894839,0.33507907085875044,-0.40091910997774577,-0.26430859960415165,-0.2878245336832499,0.09797671014061281,-0.24991797425557646,wirtschaft+s+senator schwarz
parteilos,3.6274589371723414,0.7352926986683799,-0.4354793671454049,0.36424114960282933,-0.371757031233667,-0.23514652086007276,-0.2586624549391709,0.12713878888469143,-0.2207558955114977,parteilos
schwarz parteilos,3.6274589371723414,0.7352926986683799,-0.4354793671454049,0.36424114960282933,-0.371757031233667,-0.23514652086007276,-0.2586624549391709,0.12713878888469143,-0.2207558955114977,schwarz parteilos
Mission,3.09581017618266,0.3855151930830317,-0.2769966225483444,0.29158808794668156,-0.21327428663660633,-0.07666377626301214,-0.10017971034211051,0.28562153348175207,-0.062273150914437116,Mission
ich mission,3.09581017618266,0.3855151930830317,-0.2769966225483444,0.29158808794668156,-0.21327428663660633,-0.07666377626301214,-0.10017971034211051,0.28562153348175207,-0.062273150914437116,ich mission
angetreten,3.082233509716422,0.3682876906325461,-0.2726014809754343,0.2959832295195916,-0.20887914506369637,-0.0722686346901021,-0.09578456876920027,0.2900166750546622,-0.05787800934152712,angetreten
mission an+tret,3.082233509716422,0.3682876906325461,-0.2726014809754343,0.2959832295195916,-0.20887914506369637,-0.0722686346901021,-0.09578456876920027,0.2900166750546622,-0.05787800934152712,mission an+tret
Wirtscha…,3.06541517187606,0.34630871374491423,-0.2671299972686846,0.3014547132263414,-0.20340766135694666,-0.0667971509833524,-0.0903130850624506,0.2954881587614118,-0.05240652563477742,Wirtscha…
an+tret wirtscha…,3.06541517187606,0.34630871374491423,-0.2671299972686846,0.3014547132263414,-0.20340766135694666,-0.0667971509833524,-0.0903130850624506,0.2954881587614118,-0.05240652563477742,an+tret wirtscha…
+15322,3.0527331124856723,0.3292450471028396,-0.2629842731165884,0.30560043737843756,-0.19926193720485047,-0.06265142683125613,-0.08616736091035446,0.29963388291350834,-0.048260801482681144,+15322
wirtscha… +15322,3.0527331124856723,0.3292450471028396,-0.2629842731165884,0.30560043737843756,-0.19926193720485047,-0.06265142683125613,-0.08616736091035446,0.29963388291350834,-0.048260801482681144,wirtscha… +15322
+15322 chars,3.0456968043021044,0.31958818714850995,-0.26067669185324743,0.3079080186417787,-0.19695435594150934,-0.060343845567915055,-0.08385977964701333,0.30194146417684914,-0.04595322021934007,+15322 chars
deutschland gas,71.89470564233815,-0.03582399774608618,0.15971245547203944,0.08382360765050664,0.15298635181761475,0.03471393384959693,-0.15352345713081053,-2.8595314522726123,-0.30583039306308596,deutschland gas
Speichern,39.37047168046264,-0.11411647729805689,0.05146096590341522,0.32934307134191043,0.10050871745881997,0.24128213536903848,-0.2730340918712827,-2.257344910864552,-0.3491602812846824,Speichern
gas speicher,39.37047168046264,-0.11411647729805689,0.05146096590341522,0.32934307134191043,0.10050871745881997,0.24128213536903848,-0.2730340918712827,-2.257344910864552,-0.3491602812846824,gas speicher
auskommt,33.564469928039294,-0.1586846328394508,-0.003838897576268939,0.43030427096513785,0.06878671095581779,0.2989899608669937,-0.26330464363055006,-2.0977968901373454,-0.3814773245187752,auskommt
speicher aus+komm,33.564469928039294,-0.1586846328394508,-0.003838897576268939,0.43030427096513785,0.06878671095581779,0.2989899608669937,-0.26330464363055006,-2.0977968901373454,-0.3814773245187752,speicher aus+komm
wie gut,42.24884861339181,-0.27973151039771404,-0.1190398362560378,0.6149335240023887,0.012236305213739165,0.43598230391192166,-0.26122400049657474,-2.3279059269507685,-0.5091838958868121,wie gut
klappt,45.96198227814388,-0.268914974264845,-0.10333753106337278,0.6124695628388581,0.01809039318354783,0.41478722347822367,-0.2710333258407255,-2.41214340783134,-0.5039587782514704,klappt
gut klapp,45.96198227814388,-0.268914974264845,-0.10333753106337278,0.6124695628388581,0.01809039318354783,0.41478722347822367,-0.2710333258407255,-2.41214340783134,-0.5039587782514704,gut klapp
klapp gas+versorgung,74.01709494431803,-0.19670354682609031,-0.006338865884588118,0.6102954646456709,0.05157081005214035,0.24086334822562275,-0.33866600314425516,-2.8886249045588466,-0.46057640416404977,klapp gas+versorgung
gas+versorgung winter,90.08655217248686,-0.625138047814264,-0.46853628056661145,0.2369104525992627,-0.035802920834190774,1.0365742381412029,-0.014287544143943802,-3.085099724280293,-0.9220256942734193,gas+versorgung winter
winter der,47.817376085633164,-0.4619805436951843,-0.30438849142332935,0.5546889979272307,-0.0306534656650421,0.7592577681792343,-0.1752788983982632,-2.4517179151501205,-0.6878979592259623,winter der
der füllstand,47.81552385798275,-0.3818530126320733,-0.22003165307660325,0.590155447028514,-0.009139861768279767,0.624509765386543,-0.20860753007149935,-2.4516791789484214,-0.6125960590584908,der füllstand
füllstand gas+speicher,72.63077155048134,-0.17779615012927566,0.012568530812226494,0.6292028613424855,0.053703735563629215,0.1735798458867841,-0.35823164442993866,-2.869717507862032,-0.4416690074672352,füllstand gas+speicher
gas+speicher häng,44.12611746535529,-0.25420340857988694,-0.0899461457975175,0.6308641265540165,0.017746233173245852,0.37211057586143326,-0.28477103972006795,-2.371380665199638,-0.48773389035003534,gas+speicher häng
Durchschnittstemperaturen,31.967797888019682,-0.2933207646434659,-0.14892212527477622,0.6365323224982257,-0.0042390230865007135,0.4519988664956523,-0.24627790636499297,-2.049057905397412,-0.5042810267612848,Durchschnittstemperaturen
häng durchschnitt+s+temperatur,31.967797888019682,-0.2933207646434659,-0.14892212527477622,0.6365323224982257,-0.0042390230865007135,0.4519988664956523,-0.24627790636499297,-2.049057905397412,-0.5042810267612848,häng durchschnitt+s+temperatur
obs,25.21194366294212,-0.308433058368207,-0.1798289856962867,0.6388611003851734,-0.01729778126447754,0.48153199011023917,-0.22471098950803642,-1.811646662387857,-0.5016226741532519,obs
foto obs,25.21194366294212,-0.308433058368207,-0.1798289856962867,0.6388611003851734,-0.01729778126447754,0.48153199011023917,-0.22471098950803642,-1.811646662387857,-0.5016226741532519,foto obs
obs düsseldorf,24.449966061771892,-0.3095039930276171,-0.18301389420050793,0.6388537456136375,-0.018774035777770325,0.4838520592520591,-0.22224471504473378,-1.78095765312629,-0.5003222443008273,obs düsseldorf
deuts…,20.61810639254887,-0.31213735705015505,-0.19772745870526276,0.6371441841954508,-0.02619269862476919,0.4917519323664418,-0.20944292237538173,-1.610498466111786,-0.489421031916463,deuts…
jahr+es+zeit deuts…,20.61810639254887,-0.31213735705015505,-0.19772745870526276,0.6371441841954508,-0.02619269862476919,0.4917519323664418,-0.20944292237538173,-1.610498466111786,-0.489421031916463,jahr+es+zeit deuts…
+1237,20.205270379967526,-0.3121036139661017,-0.1991682669717137,0.6367407162120126,-0.02699397394873606,0.49219241678687753,-0.20800091335780707,-1.5902723055484345,-0.48773630666276957,+1237
deuts… +1237,20.205270379967526,-0.3121036139661017,-0.1991682669717137,0.6367407162120126,-0.02699397394873606,0.49219241678687753,-0.20800091335780707,-1.5902723055484345,-0.48773630666276957,deuts… +1237
+1237 chars,19.915612382110382,-0.3120378604703819,-0.20016096109905832,0.6364255206754601,-0.02755691941409203,0.4924493541099356,-0.20697876785740899,-1.5758327912259396,-0.4864855152745872,+1237 chars
zahlt,5.942755674332459,0.37326746361419677,0.014136923976944193,-0.08911061524899155,0.01868528548935207,-0.18256184719413265,-0.20896746887516676,-0.36650176930850725,-0.08568484403726216,zahlt
zahl vier,6.159853895207602,0.38154500261824703,0.01888120258452798,-0.09461664689868902,0.021643407376385187,-0.1900332731070702,-0.21653146700350553,-0.40238188422665216,-0.09070923543038056,zahl vier
Mrd.,9.31551182740067,0.4536982467669001,0.06431094043465274,-0.14915896910752466,0.049464901390156364,-0.2619900850567491,-0.2893244800513921,-0.8160097743978607,-0.14108059423682992,Mrd.
vier mrd.,6.275186644134964,0.3856660504225342,0.02127527134526478,-0.09740629890542687,0.023133280326822377,-0.1938074440348368,-0.2203521431290794,-0.42093205393371574,-0.0932584502777563,vier mrd.
mrd. dollar,6.403751953919902,0.3900537362064111,0.023848283733059486,-0.10041317337987027,0.02473222460678211,-0.19786647991751147,-0.22446097841251547,-0.4412128866653926,-0.09600898024277867,mrd. dollar
US-Biogashersteller,11.670073959129041,0.4687787261097392,0.0873994584140489,-0.17045049214409452,0.06458663873775414,-0.28956842810488853,-0.31721212633352724,-1.0413566090945352,-0.16090940387811775,US-Biogashersteller
dollar us-biogashersteller,6.748351458310855,0.4008548486039423,0.03029109488871988,-0.107983941323288,0.028724760541158998,-0.20804199645159058,-0.23476022285123843,-0.4936270719303961,-0.1029478597210176,dollar us-biogashersteller
us-biogashersteller nan,7.78119612270214,0.4267576472507591,0.04641610851589409,-0.12722302031632413,0.03863544328590812,-0.23357194417438484,-0.2605916466479131,-0.6360388949238852,-0.12067685102283096,us-biogashersteller nan
britische,13.400304667431977,0.494488318193646,0.09396739240788701,-0.18733840185625258,0.06690469466219538,-0.3093259997358983,-0.33711227862473664,-1.1796062683468806,-0.1771373831479217,britische
der britisch,13.400304667431977,0.494488318193646,0.09396739240788701,-0.18733840185625258,0.06690469466219538,-0.3093259997358983,-0.33711227862473664,-1.1796062683468806,-0.1771373831479217,der britisch
britisch öl+-,16.636141914191082,0.5128786708719986,0.10849198922878155,-0.20713680254871222,0.07517040266496364,-0.33272410822388765,-0.36069053104356585,-1.3959063776649145,-0.19611494605063146,britisch öl+-
gas+konzern ende,12.485499496075777,0.4876623306838157,0.08876725283255552,-0.18044486053969605,0.06389891877559899,-0.300993757798538,-0.32870844205150673,-1.1088967558997083,-0.17057408521661677,gas+konzern ende
ende jahr,11.329579892849742,0.47749926676157317,0.08120805608575353,-0.17058641434535474,0.059488175185974955,-0.2889109186263764,-0.3165153518294745,-1.0117458204418204,-0.16122865094867067,ende jahr
jahr us-biogashersteller,6.748351458310855,0.4008548486039423,0.03029109488871988,-0.107983941323288,0.028724760541158998,-0.20804199645159058,-0.23476022285123843,-0.4936270719303961,-0.1029478597210176,jahr us-biogashersteller
Archaea,16.29884035163235,0.4067745651116507,0.13944020772970986,-0.17766452467756888,0.10584864073675863,-0.3033905312874189,-0.33136392474738596,-1.3754227864831838,-0.16661119782888337,Archaea
us-biogashersteller archaea,7.9837626391355805,0.4085174012714104,0.05611043046663843,-0.12498406900557214,0.047013051994150436,-0.2325994613132178,-0.2596803193438917,-0.6617386342730054,-0.11813663782938158,us-biogashersteller archaea
Energy,9.702284330046341,0.4411105643219812,0.07370656069911839,-0.14917516444728193,0.057179447660987065,-0.2634279145316643,-0.290831892295242,-0.8566901809999325,-0.14076400743511722,Energy
archaea energy,9.702284330046341,0.4411105643219812,0.07370656069911839,-0.14917516444728193,0.057179447660987065,-0.2634279145316643,-0.290831892295242,-0.8566901809999325,-0.14076400743511722,archaea energy
energy rund,5.8738937816875465,0.37048787918092835,0.012562674563283612,-0.08728988038746813,0.017702156536162375,-0.180085076103583,-0.20645987621298148,-0.35484657509521433,-0.08402536872003402,energy rund
"4,1",7.639278771830023,0.39675379159887286,0.05275169555156488,-0.11830965615158767,0.04542572137636102,-0.22421546371651593,-0.25121380593575593,-0.617632022402351,-0.11186911118722145,"4,1"
"rund 4,1",5.7940075177618136,0.3671630337267953,0.010691814556645826,-0.08513002834625717,0.01653284079849363,-0.177143276104944,-0.20348139012808383,-0.34115302212735815,-0.08205804748809983,"rund 4,1"
"4,1 mrd.",6.275186644134964,0.3856660504225342,0.02127527134526478,-0.09740629890542687,0.023133280326822377,-0.1938074440348368,-0.2203521431290794,-0.42093205393371574,-0.0932584502777563,"4,1 mrd."
US-Dollar,5.66496929251983,0.3615510091764844,0.007563638022809717,-0.08152793845873052,0.014575491976789406,-0.17222852735433458,-0.1985051804876988,-0.3186302991768684,-0.07877994477740277,US-Dollar
mrd. us-dollar,5.66496929251983,0.3615510091764844,0.007563638022809717,-0.08152793845873052,0.014575491976789406,-0.17222852735433458,-0.1985051804876988,-0.3186302991768684,-0.07877994477740277,mrd. us-dollar
inklusive,5.539818860390024,0.3558014076146342,0.004396616905284889,-0.07789259087476555,0.012591226932615402,-0.1672581965276499,-0.19347250226868176,-0.29629062881710466,-0.07547510360390572,inklusive
us-dollar inklusive,5.539818860390024,0.3558014076146342,0.004396616905284889,-0.07789259087476555,0.012591226932615402,-0.1672581965276499,-0.19347250226868176,-0.29629062881710466,-0.07547510360390572,us-dollar inklusive
Schulden,5.430004100958997,0.35048644019535496,0.0015022955825162838,-0.0745800029797433,0.010775700216715235,-0.1627208570902449,-0.1888781035269718,-0.2762687144595881,-0.07246662688754918,Schulden
inklusive schuld,5.430004100958997,0.35048644019535496,0.0015022955825162838,-0.0745800029797433,0.010775700216715235,-0.1627208570902449,-0.1888781035269718,-0.2762687144595881,-0.07246662688754918,inklusive schuld
schuld über+nehm,5.341841741003546,0.3460227672685979,-0.0009042466186191808,-0.07183253225432355,0.009264720019967407,-0.15895198860032272,-0.18506175153462281,-0.2598993141013624,-0.06997342892420352,schuld über+nehm
Management,5.205058764463278,0.3387220826133174,-0.004793781260370399,-0.06740466559695346,0.006820128995861394,-0.1528682025846953,-0.17890117957483334,-0.2339598172787132,-0.06595906304196947,Management
das management,5.205058764463278,0.3387220826133174,-0.004793781260370399,-0.06740466559695346,0.006820128995861394,-0.1528682025846953,-0.17890117957483334,-0.2339598172787132,-0.06595906304196947,das management
management archaea,5.095189483324324,0.33249922989716574,-0.008064520999226813,-0.06369293892063811,0.0047623015503434766,-0.14775984962736322,-0.1737282512604087,-0.21262568130995868,-0.06259730715260152,management archaea
Vor…,4.98142047169238,0.3256870524675627,-0.01159917820269102,-0.059693256205524806,0.0025364783211907294,-0.1422473855318209,-0.16814603295549524,-0.19004391091726908,-0.058977959981873704,Vor…
energy vor…,4.98142047169238,0.3256870524675627,-0.01159917820269102,-0.059693256205524806,0.0025364783211907294,-0.1422473855318209,-0.16814603295549524,-0.19004391091726908,-0.058977959981873704,energy vor…
+755,4.947111871247389,0.32355417546946197,-0.012696206816275505,-0.05845426866297098,0.0018452923706511715,-0.14053827551294062,-0.16641528605124606,-0.18313277122026803,-0.057857434766037524,+755
vor… +755,4.947111871247389,0.32355417546946197,-0.012696206816275505,-0.05845426866297098,0.0018452923706511715,-0.14053827551294062,-0.16641528605124606,-0.18313277122026803,-0.057857434766037524,vor… +755
+755 chars,4.919728099781162,0.32182445256450976,-0.013582535589827026,-0.057454048940381294,0.0012867393809176066,-0.1391580441410715,-0.165017579008165,-0.17758208997793065,-0.056953063497651994,+755 chars
energie+konzern über+nehm,4.678199718679894,0.26186162514219674,-0.009297631267424472,-0.03943798560359443,0.00795816782527968,-0.11836803517320225,-0.14410038014592158,-0.12724218570016954,-0.03963916277833917,energie+konzern über+nehm
über+nehm us-biogashersteller,4.7173953543186995,0.2628787977002545,-0.007381072522127396,-0.04061624679655611,0.009336680413283968,-0.12017261356095217,-0.14593361857426732,-0.13558564084312894,-0.04065850058379585,über+nehm us-biogashersteller
"energy 4,1",4.8980581934362135,0.26658166879443185,0.0012330642586834137,-0.04568288212564215,0.015573397707282765,-0.12799997317764814,-0.15388770877820382,-0.17316766479324316,-0.045027299438187576,"energy 4,1"
"4,1 milliarde",4.91967365002787,0.26692507545360833,0.0022399553730412533,-0.046251448329532915,0.016306585808604914,-0.1288854907376148,-0.15478781797745703,-0.17757102228201235,-0.04551602803342958,"4,1 milliarde"
milliarde dollar,4.982829951244757,0.26781766234927457,0.005153342295094391,-0.0478697715819733,0.018432731890946324,-0.13141421239018514,-0.1573585005033565,-0.19032681821123523,-0.046905348500410594,milliarde dollar
dollar archaea,4.8038563430064105,0.26484420123164865,-0.0032139353433054364,-0.04311328136595099,0.012345551571158879,-0.1240162093603127,-0.1498389461761457,-0.15374782542292922,-0.04281461585296674,dollar archaea
archaea seh,5.079094919525909,0.2688809209965134,0.009513050759677634,-0.05021926025958367,0.021626996777396258,-0.13510769793022306,-0.1611140635828156,-0.20946190554234762,-0.0489176327733814,archaea seh
führenden,6.597767050589347,0.4269405289115859,0.12469752706144667,-0.2785877580726735,-0.030010048306220925,-0.36603983153808417,-0.3921650472835876,-0.4710600913920197,0.1404066399284913,führenden
seh führ+end,5.273623681206198,0.2700688597406462,0.018030354119848255,-0.05457422375647972,0.027908067200060116,-0.1420262972218903,-0.1681515129673937,-0.24704655707582593,-0.052632251328721597,seh führ+end
Biogasproduzenten,5.367337779786722,0.27024583197179974,0.02199662981887654,-0.05650341926326483,0.03084985773459086,-0.14512206062394575,-0.17130155055719434,-0.2646608529110747,-0.05427130458325354,Biogasproduzenten
führ+end biogasproduzenten,5.367337779786722,0.27024583197179974,0.02199662981887654,-0.05650341926326483,0.03084985773459086,-0.14512206062394575,-0.17130155055719434,-0.2646608529110747,-0.05427130458325354,führ+end biogasproduzenten
biogasproduzenten usa,5.661228715503261,0.26948017984135975,0.033875055211296703,-0.061946787691606636,0.0397160814531443,-0.15396003545029333,-0.1802981494734332,-0.3179697814727075,-0.05887480683344931,biogasproduzenten usa
Zukauf,5.898795053252885,0.26773563852799587,0.042878070163386864,-0.06578055610249862,0.04648380935897987,-0.16027227822888965,-0.18672686410997494,-0.359076927064981,-0.062099527167620225,Zukauf
durch zukauf,5.898795053252885,0.26773563852799587,0.042878070163386864,-0.06578055610249862,0.04648380935897987,-0.16027227822888965,-0.18672686410997494,-0.359076927064981,-0.062099527167620225,durch zukauf
Gewinn,20.26587834736463,0.26009289986161,-0.023664991329256438,-0.34838551636072335,-0.003118991148586012,-0.02423987876274814,0.35168851704311294,-1.5932674274864702,-0.3371747296171201,Gewinn
zukauf gewinn,6.400440165326499,0.2619819493596587,0.0602464208402827,-0.07261819843162658,0.05962681090619208,-0.17167728211657443,-0.19834798140683058,-0.44069558910590406,-0.06782399966519662,zukauf gewinn
gewinn bereich,6.948322826844407,0.2540527104060629,0.07691682965505056,-0.0786891233425716,0.07231111868185124,-0.18188507896791256,-0.2087532080665226,-0.5228291358488326,-0.07289697062754615,gewinn bereich
bereich 2030,7.663463931694934,0.24303746133789922,0.09560881509218527,-0.08518378685237703,0.0865648046324717,-0.19274834006716468,-0.21982674013270423,-0.6207929172131895,-0.07834843127435225,bereich 2030
verdoppeln,8.112168750825012,0.23627902628252498,0.10584606202233704,-0.08869263102824694,0.09436773735530336,-0.19853221824847464,-0.22572086175484138,-0.677694074521913,-0.0813183539110069,verdoppeln
2030 ver+doppel,8.112168750825012,0.23627902628252498,0.10584606202233704,-0.08869263102824694,0.09436773735530336,-0.19853221824847464,-0.22572086175484138,-0.677694074521913,-0.0813183539110069,2030 ver+doppel
BPDer,10.252746781873187,0.2088282154990647,0.14331810375596005,-0.10197194929297022,0.12277015256244612,-0.21942078989115185,-0.24698196647207274,-0.9118744736768305,-0.09281694118168582,BPDer
Gasproduzent,13.84000918999701,0.17912914539184574,0.18184954243268148,-0.11776066483747923,0.15145407189712398,-0.24175737985499915,-0.26964402270384996,-1.2118924394793897,-0.10710054244811747,Gasproduzent
bpder gas+produzent,13.84000918999701,0.17912914539184574,0.18184954243268148,-0.11776066483747923,0.15145407189712398,-0.24175737985499915,-0.26964402270384996,-1.2118924394793897,-0.10710054244811747,bpder gas+produzent
gas+produzent archaea,8.758424030103068,0.23991414409527306,0.11580319995555799,-0.09572363193092231,0.10130365298843441,-0.20825567650887267,-0.23557545958287,-0.7543448087969971,-0.08771541442998246,gas+produzent archaea
Bioenergie-Sparte,7.107662825336306,0.29265271294218015,0.07062622648869167,-0.08862178067691542,0.0653803674639838,-0.19246422887500447,-0.21936335871354848,-0.5455022984999409,-0.08267455760390713,Bioenergie-Sparte
archaea bioenergie-sparte,7.107662825336306,0.29265271294218015,0.07062622648869167,-0.08862178067691542,0.0653803674639838,-0.19246422887500447,-0.21936335871354848,-0.5455022984999409,-0.08267455760390713,archaea bioenergie-sparte
Energiekonzerns,9.587522198148141,0.22772462894122417,0.086228118017468,0.16602306306865966,0.06968035374484192,-0.2510389757194122,-0.2784437945380497,-0.8447913072854959,-0.12835390193142374,Energiekonzerns
bioenergie-sparte energie+konzern,6.378812753673294,0.3420228933966505,0.03750110754730321,-0.08911713327420898,0.037973374461291794,-0.18701236981154268,-0.2136278157438423,-0.43731081654705606,-0.0846054586947858,bioenergie-sparte energie+konzern
eingegliedert,6.096088058979138,0.3791867659111254,0.017520895729176672,-0.09303495981599424,0.020795987830127403,-0.18788994269121703,-0.21436164648558934,-0.391976088923567,-0.08926495973359048,eingegliedert
energie+konzern ein+glieder,6.096088058979138,0.3791867659111254,0.017520895729176672,-0.09303495981599424,0.020795987830127403,-0.18788994269121703,-0.21436164648558934,-0.391976088923567,-0.08926495973359048,energie+konzern ein+glieder
Houston,7.506806361409516,0.42065867816040126,0.042529353124496384,-0.12254437226866294,0.03625842104700541,-0.22741092819713807,-0.2543592486267471,-0.6001389491271913,-0.11635199315025743,Houston
reuters houston,7.506806361409516,0.42065867816040126,0.042529353124496384,-0.12254437226866294,0.03625842104700541,-0.22741092819713807,-0.2543592486267471,-0.6001389491271913,-0.11635199315025743,reuters houston
houston der,8.11349497513245,0.43353403537300644,0.05080326687872434,-0.13253855208121687,0.04130848554437271,-0.24053118409211682,-0.2676302888380539,-0.6778575469484087,-0.12560156321568522,houston der
US-Biogas…,6.861734697040574,0.40413456313364854,0.032278973986782034,-0.11033241681733306,0.029953161646223157,-0.2111847210346134,-0.2379408017199467,-0.5102891063329134,-0.1051044295777346,US-Biogas…
jahr us-biogas…,6.861734697040574,0.40413456313364854,0.032278973986782034,-0.11033241681733306,0.029953161646223157,-0.2111847210346134,-0.2379408017199467,-0.5102891063329134,-0.1051044295777346,jahr us-biogas…
+1079,6.4594832940022044,0.3918920151041453,0.024933769674468687,-0.10168447114704332,0.025406036588457644,-0.19957970768437713,-0.22619515361667655,-0.4498781544198902,-0.09717279656762011,+1079
us-biogas… +1079,6.4594832940022044,0.3918920151041453,0.024933769674468687,-0.10168447114704332,0.025406036588457644,-0.19957970768437713,-0.22619515361667655,-0.4498781544198902,-0.09717279656762011,us-biogas… +1079
+1079 chars,6.2997621645837665,0.38652111296450165,0.021774734227659066,-0.09798926683123588,0.0234438500857034,-0.19459514768905736,-0.22114952900974824,-0.42484070630446663,-0.09379148762034624,+1079 chars
Spaltpilz,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,Spaltpilz
Koalition,3.1816970395783843,-0.1751335886534397,-0.30436169599393076,0.6712917618450083,0.02679670436637455,-0.10402884970859856,-0.12754478378769682,0.2582564600361658,-0.08963822436002358,Koalition
spaltpilz koalition,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,spaltpilz koalition
Unangenehme,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,Unangenehme
koalition unangenehm,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,koalition unangenehm
Botschaften,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,Botschaften
unangenehm botschaft,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,unangenehm botschaft
AKW-Streit,3.3152355991595495,-0.2162475657113596,-0.3454756730518509,0.6301777847870883,0.1967757022441933,-0.14514282676651863,-0.16865876084561668,0.21714248297824582,-0.1307522014179435,AKW-Streit
botschaft akw-streit,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,botschaft akw-streit
akw-streit grün,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,akw-streit grün
grün experte,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,grün experte
weisen,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,weisen
experte weis,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,experte weis
zentrale,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,zentrale
weis zentral,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,weis zentral
Argumente,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,Argumente
zentral argument,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,zentral argument
Laufzeitverlängerung,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,Laufzeitverlängerung
argument laufzeitverlängerung,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,argument laufzeitverlängerung
laufzeitverlängerung drei,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,laufzeitverlängerung drei
drei akw,5.282166847252398,-0.6820552752319181,-0.8112833825724093,0.3068068633348639,0.54012233300084,-0.610950536287077,0.7316626566921511,-0.24866522654231274,-0.5965599109385018,drei akw
akw 2024,2.9446944693997,-0.09772394014927022,-0.22695204748976133,0.5727684692584729,-0.16322971157802327,-0.026619201204429115,-0.05013513528352735,0.3356661085403352,-0.012228575855854048,akw 2024
